"","D01.CEL","D02.CEL","D03.CEL","D04.CEL","D11.CEL","D12.CEL","D31.CEL","D32.CEL","D33.CEL","D71.CEL","D72.CEL","D73.CEL","D74.CEL","D121.CELL","D122.CEL","D123.CEL","D181.CEL","D182.CEL","D183.CEL","Symbol"
"100106_at",6.49526549095764,5.91259317934358,6.4481822280908,6.29270030755622,6.42616418532173,6.11516107057206,6.51383036227523,6.34079718161433,6.38036514430911,6.33026331081521,6.19012660375158,6.42920303937788,6.46372157336452,6.33835201374831,6.13744687539913,6.23550382903488,6.12996756314468,6.31609456015317,6.41513909428872,"Tff3"
"100109_s_at",4.33836934227445,3.40466165285431,3.60585462712848,3.67773297864638,4.29205875505977,3.61192094309188,3.80776220446113,3.71860853920801,3.66961718899596,4.51321057255707,3.88307859371028,3.79013473538132,3.75350459424035,3.5192791232966,3.71101874567943,4.03347854700934,3.66984100688726,3.6840510103752,3.60398445716256,"Krt13"
"100112_at",6.70110055836554,7.53717076817105,7.17437698206812,7.21320700606167,6.98226154324094,7.43265118848547,6.65984382699255,7.36798675839752,7.18588756834837,6.72977164753113,7.51346758614237,7.29896267647386,7.06558065656904,7.18689559725312,7.24209239395618,7.57496538412047,7.22982431330955,7.07204498124179,7.60766851233058,"Cxcl12"
"100113_s_at",6.06870812605034,6.90479475706657,6.40164930958672,6.28537933948491,6.37485117393123,6.69359532988653,6.31138204966676,6.35702447700412,6.30964877201079,6.2310343139777,6.57760050881373,6.50009974056189,6.24651272808103,6.48615718188078,6.5656082223853,6.39916350123485,6.56673787154595,6.51749150456057,6.33079507569976,"Kifap3"
"100115_at",6.47999001824107,6.13063785545902,6.31640763148625,6.19642309251145,6.43333908530338,6.08563529321252,6.15369616492516,6.11460659064092,6.31715015692169,6.28851364342051,6.3758665614808,6.24839038620153,6.39860324230829,6.24079838327186,6.13188456504272,5.91858538933228,5.99478858435442,6.03042731871444,6.22843648187383,"Qrich1"
"100116_at",4.75826517609689,4.75156372350401,5.06479563207879,4.81910598338376,4.87886920598105,5.02110256572787,5.37423810480847,5.29809268029016,5.94188878790333,5.80817681310388,6.28134896569633,6.43219780579645,6.37550078062102,5.66984681734661,6.39280900482324,6.07934639064856,5.62422417603601,5.4264556414881,6.15245872848196,"Pclaf"
"100117_at",3.60068013351879,3.07396207516088,3.48294404334136,3.29637944833612,3.43931933044001,3.2665910290084,3.28176095712311,3.21622125377468,3.33718621945093,3.48692509025978,3.22768263767285,3.51607609016717,3.52720055819321,3.09099456828993,3.25953514032474,3.38096737262561,3.31372830463944,3.23889830597137,3.22595841572946,"Diablo"
"100120_at",2.5950226399685,3.55370124256595,2.88409424825018,2.81636873479454,2.94540474052288,3.26883825510284,2.715408643653,3.03361062494632,3.00853162559194,2.74934954520577,3.12180530651012,2.89276538353046,2.79521795312803,3.4320073982962,3.26065988352719,3.33261346723467,3.17766529281198,3.15598911728733,3.02459394964265,"Nid1"
"100122_at",6.91657584898575,7.51503699908922,7.02585626643119,6.87760208073773,7.00073469726274,7.36489011214542,6.76253566478875,7.09131511469077,6.85913328532635,6.62265646494085,6.85746586355934,6.55864431906259,6.40904925356003,7.02278726830186,6.75304321696014,6.79038155703677,6.95273440167011,6.90549424716738,7.00413317822968,"Gnb5"
"100123_f_at",10.9438953473425,11.8075082555013,11.0633158568619,11.3187409524358,11.6097899454607,11.7980484260648,11.4612789245964,11.8687888582465,11.5172939098883,11.5653661310191,11.9508061848603,11.6281121318956,11.7686256986631,12.0212026029676,11.7891108456191,11.7515617462742,11.4948897031815,11.5510744141495,11.6422964575746,"Itgb1"
"100125_at",4.53846948070604,4.61859559239452,4.94027457434487,4.81071352308653,4.54118719134914,4.84162442850446,4.62705853498106,4.69387599403896,4.53928758387029,4.68688207369272,4.62059995276542,4.63250726042953,4.81695008732186,4.72718062860985,4.3298498186654,4.69387599403896,4.58012968987032,4.72125898723546,4.91032853713952,"Pa2g4"
"100126_at",6.59958449054144,7.23143036724017,6.64070483784251,6.60480555341877,6.7864062806001,6.95123164383486,6.80774009830381,6.69163306846281,6.54532215649912,6.59552954740799,6.52302630588292,6.86281421320038,5.83525782788017,6.51847258284113,6.4115983956117,6.36320032660998,6.33655451397121,6.50966655449798,6.14035051760112,"Chrac1"
"100127_at",4.15581820250196,4.63338244747175,4.64215421982014,4.7183768261176,4.26441658194194,4.23443957280513,4.11265206482687,3.74046758771113,4.00374950574779,7.36450787691303,6.9905939818415,6.15394098192262,6.46127365298361,7.05305637022821,6.87063411449411,6.81516527764441,6.63892055878149,6.68186564267245,6.768050194519,"Crabp2"
"100128_at",5.94125132051157,5.45244769673276,5.86413746525914,5.8826029225556,5.95902937741026,5.73697267969221,7.08330155430963,5.97399204520305,6.35678415261398,7.30479136527167,7.43955286946166,7.12497480488868,7.26412972043073,6.72506159755118,7.16619171903108,7.21800556703655,6.774851391554,6.54516187848083,7.04202185645296,"Cdk1"
"100130_at",6.77870896249778,7.05863492801606,6.81509322124755,7.04470459646213,6.76276787026074,6.75060377819057,6.60511335545703,6.79101212909952,6.75755036812344,6.82444942028954,6.92011681701646,6.87776280538646,6.67374444196977,7.20466259748687,7.08160578801502,7.14411066126372,6.99371226511755,6.83751897328607,7.35999603029112,"Jun"
"100131_at",3.23019756179685,3.80824579587897,3.27787211467318,3.74498449815319,3.69237204579328,3.7006704295309,3.1643735335885,3.16982937990234,3.33824992379888,2.80515912095821,2.87675428627673,3.02153414007454,3.07015565704866,2.71407155830404,2.99932492445424,3.02896375543686,2.91454291733585,3.01668416702864,2.90691187756882,"Scg5"
"100133_at",6.17832758797403,8.0873720075871,6.7248955458115,6.39075334568507,6.75233492028032,7.49244771163798,6.36247601508726,7.38140752972449,6.69748455432696,6.26052090715213,6.85113429178826,6.47790315462877,6.67204572172626,7.02163856003703,6.91269528963982,6.89659727837424,6.86554228133538,6.86117335123925,6.91278532283814,"Fyn"
"100134_at",10.3372039256353,10.2077026141525,9.51102993906445,9.84089219302257,10.1008896959864,9.99086970029305,10.6447481000113,10.3077350510418,9.62808538496374,10.7839178403375,10.5762601481149,9.70067551266046,9.34533576636361,10.0280771718786,10.4856636488901,9.89414182532759,9.98275809754158,9.99745071473313,9.6425370158394,"Eng"
"100136_at",5.72371592159501,6.9448568923761,6.34236656922584,6.15556477950824,6.03976314148145,6.88284222641674,5.99637219021517,6.35749489480436,5.83997994904079,5.83809583156004,6.44789083881721,6.06799415385531,6.06232000464222,6.56564135983424,6.21882365503294,6.1469409316893,6.11883690475307,6.46806389808015,6.18886655214783,"Lamp2"
"100138_f_at",7.40786114245388,7.76013418015296,7.0213150348904,7.33439127177959,7.55685577952715,7.62070412154571,7.953146460029,8.04165010003724,7.49348630084415,8.38845292427097,8.32826795270067,7.89893138317992,7.77691419788234,8.0776803126977,7.70670182507586,7.38385980549835,7.45789931249265,7.45464698838236,7.61447355494911,"Rbm14"
"100139_at",4.97060341439726,4.5741165673463,5.24223397946122,4.94113890673504,4.92711210864585,4.72587594605156,5.02474705255024,4.91078640311165,4.95621463957137,4.9409623197833,4.85325379784198,4.91282058944301,5.06451104132489,4.67144391495776,4.8062147459888,4.9196645552503,4.736847766678,4.93376736884852,5.09378749998586,"Pcsk1n"
"100141_at",5.85102122658343,5.67767480978447,5.74085802642284,5.72021029961929,5.69346786758422,5.74506772331212,5.70094740652974,5.93647094153206,6.03134868224546,5.41075634910337,5.72887944379582,5.69792542399733,5.91105912740083,5.602234581013,5.78406356955753,6.00459704701219,6.05380849747828,6.05805164260215,6.01551161906686,"Fau"
"100142_at",7.30508372300896,7.65624922599416,7.15672106642252,7.33229855746874,7.098656293869,7.76227244983822,7.05464765882465,7.18077655744614,6.97123825714596,6.95368196535752,7.16540052000689,6.99407402994807,6.60135114486279,7.37425876662503,7.18153909879083,6.96432983450735,7.47542430908652,7.25849503300818,7.08784195400013,"Dgcr2"
"100143_at",5.41962688345261,5.66119022455002,5.49445407360251,5.25114697697225,5.12457450696438,5.28369010205035,5.56914757258762,5.40987300947982,5.67037249990152,4.94792974890326,5.24215240053382,5.37121333362569,5.46191792985539,5.30075241258369,5.50447591463023,5.71574268314479,5.75816121429722,5.42196533809771,5.55118526270608,"Zyx"
"100144_at",9.67489440680658,9.83287963852006,9.7944005157836,9.83516096434616,10.0836262947458,9.87320603930914,9.84769044414618,9.33837252061896,9.73178602050883,9.94590841422783,9.75601129021316,9.90737152577503,9.49020722456319,9.69952372601473,9.83665630215133,9.72927250922987,9.98909795075564,9.80041730920833,10.0311487843007,"Ncl"
"100147_at",4.50253836344798,4.06050013673424,4.4549062985483,4.22312849897075,4.28545134829996,4.07675775915293,4.43497526049214,4.26136118356949,4.30429732347834,4.2043450196615,4.44583818534429,4.30701828649276,4.47928536966522,4.16307266749347,4.22792339488741,4.29335541657979,4.19249270771733,4.2223059558931,4.24709961434476,"Aco1"
"100148_at",4.49424059681365,5.80867137848235,5.19739854779744,5.02604862527989,5.26840098249107,5.82200132844576,5.09015958787703,5.39782722674145,5.20310283247736,5.23366968809337,5.47785380191981,5.4875748562611,5.18513080043271,5.44265844600533,5.41619815336941,5.13463901526448,5.11220726597207,5.03885759228231,5.4337685486156,"Ctcf"
"100149_at",3.95697412419148,3.61963842118855,3.91156402511282,3.93250901159087,3.8520448869074,3.66229085288787,3.66335901483474,3.61694299524887,3.79789649337262,3.68330676319603,3.74405675290412,3.64748098400895,4.14056374530328,3.42289694798775,3.64947945892775,3.64445728522546,3.77627223117134,3.60883123559972,3.77395076609614,"Mcm6"
"100150_f_at",3.35591439496531,3.09441869726711,3.17091518688305,3.11796765548746,3.29416284308403,3.02733559758397,2.84276784506126,3.10015795494227,3.24469927997543,3.12727089900994,3.03968592473677,3.24086351823873,3.16736761148552,3.0087078074141,3.06987252331708,3.15378967365799,3.17240264533533,3.31541063766371,3.3326813998858,"Ins2"
"100151_at",7.89389273868305,9.40090351091764,8.32252348192613,8.70672860598382,8.55285742514348,9.11800342020632,7.96741488629149,8.63827385753368,8.902600908142,8.13477153976193,8.93123653141969,9.13150216886043,8.34865867822441,8.57364673041105,8.94944125299982,9.0472120338698,8.77647022042338,8.77876183892222,8.47139082000569,"Serinc3"
"100152_at",4.86449709041988,4.56829537942349,4.81371336335551,4.79537554106535,4.90768294821878,4.49457222417292,4.81344154078105,4.78436310534489,4.79375045218737,4.78038700682893,4.58621234841228,4.84588111803112,4.93878945812622,4.70985706067954,4.81977865095087,4.74890358475577,4.96042264885042,4.84079172623979,4.79375045218737,"Ncam1"
"100154_at",8.31123344274888,9.18285461658599,8.50737986016605,8.49336761318086,8.79379664698333,9.36871245934069,8.74737199060536,9.36504826423332,8.68956085068749,8.99825891903226,9.10781478485663,8.51932165211314,8.45107680939134,9.40033369603507,8.99471809517317,8.51603427636779,8.97605885405191,8.97660613575472,8.84297639903373,"Tapbp"
"100155_at",6.18757999629098,6.28904554041343,6.4421141496121,6.42301368936938,6.64465822017769,6.43733334664182,6.33681679446117,6.46568417722719,6.60502908975415,6.26078387857566,6.22932692514932,6.451585632211,6.28138614167923,6.20905306167812,6.33360482510647,6.29777199850999,6.25096202937322,5.97879584033377,6.11667968310311,"Ddr1"
"100156_at",6.58773491427596,6.50439545967712,6.60230069432998,6.8346416815099,6.40630469115826,6.88257722260728,7.03375453847063,6.78064661725746,6.73827135890436,6.97175944981943,7.26469146084662,6.95026396478352,6.79487642885608,6.79770600227361,7.04048014492863,6.82841548347762,6.81870869286225,6.87472455738319,6.80599293035691,"Mcm5"
"100213_f_at",13.273811035394,12.978690331651,12.8156148653166,12.7620235562972,13.1683667494615,13.0981329828604,13.2890820238493,13.0516544726462,13.094197843014,13.5546409238655,13.5280713979624,13.3672531698458,12.9756932256054,13.1679713805897,13.1714501367354,12.8825974866964,12.9127912990105,12.8700224728986,12.9297899820137,"Rpl41"
"100225_f_at",7.61222468816333,7.7348274890527,7.37840744348566,7.35494418756289,7.74936438088659,7.62471236467922,7.71753021530148,7.64419785856207,7.37358158024606,7.78134487025548,7.81359892466145,7.52804776714138,7.00947808808053,7.85304471745683,7.41294964614521,7.45015103199335,7.60867246300833,7.67031149069452,6.96364613498137,"Psmc3"
"100272_at",4.78004788595535,4.3856488426586,4.66163774953504,4.3760795856932,5.02709024079487,4.44980104509318,4.47294894112266,4.5545778284848,4.76348667946288,4.65967050348522,4.57793246029169,4.66509138363147,4.64452420665187,4.33691287966662,4.65462164802149,4.66858170492765,4.73726687210927,4.64647211213629,4.6652274484824,"Kdm5d"
"100277_at",5.81060078163209,4.99072993729164,5.66175376563627,6.08572480835162,5.81176035330245,5.6698948085138,6.4077876386708,5.68022192814423,5.71856926472586,7.46246688040618,6.10080832516911,5.82673180754923,7.14854250595477,6.93077907730465,5.97589439211178,6.39488455539263,6.52988330880141,6.2759234713061,6.90550570096185,"Inhba"
"100278_at",4.16824921977038,3.89539721308317,4.11023403022118,3.93094068470427,3.78500792890347,3.72178708957993,4.15863063743919,3.86637156883856,3.9979406070163,4.12576914810321,3.87648307327072,3.89089612116584,4.14841237978751,3.73786760611946,3.99106024704991,4.33091082006857,4.18163960361396,3.88139545518656,4.18176415276219,"Cdkn1b"
"100279_at",3.71152317253437,3.63022022384344,3.89073089733898,3.82120230154636,3.57235401345791,3.43873248237766,3.88278318265544,3.67052574489448,3.73534343871745,3.64587553378122,3.65342363156163,3.85489763171353,3.72956740530663,3.63156746233324,3.75397154048481,3.84535138790824,3.59866764803816,3.72498224555067,3.8297133994114,"St3gal2"
"100280_at",4.216998908237,3.78669642883214,3.93256781762389,4.02478701659321,3.88739113858876,3.7803445061633,4.04700180275374,3.80524053871335,4.00518383619278,3.85453912795756,3.8563798117499,3.8629807935232,4.06372662132505,3.87195288231057,3.77105530850539,4.00174371446175,3.74045725726932,3.83215134213055,3.83961548613136,"Hist1h1t"
"100281_at",4.26821718010657,3.84205968333934,4.35612133289002,4.29189013943058,4.30531641625407,4.12319869163116,4.27887507629258,4.24158220656474,4.42777967156777,4.21762594947079,4.23341638579019,4.36257831085027,4.68655915332578,4.15841509932377,4.35599165631924,4.37626632347551,4.18558007634447,4.19644754613337,4.38045193645214,"Gmcl1"
"100282_at",6.08539906051437,5.59649477434829,6.03142041685188,6.01379449900045,6.14108780480564,5.61802285357887,5.89532888179561,6.0004005788244,6.08881747788956,5.95937444427163,5.94609605603861,5.94165790468766,6.05174997412655,5.88801917035288,5.96697863657712,6.08716748716339,5.90362658521824,5.9622328736109,6.12912107909996,"Htr7"
"100283_at",5.60992876427565,5.15694729372613,5.26092112236713,5.05570694535741,5.30215290872772,4.89877453761518,5.31279782609782,5.16514107470017,5.0896111693032,5.28254897679099,5.03413437550348,5.00809746658585,5.2395462531903,4.83236379283653,5.04452367460174,5.21693089661235,5.04268023527877,4.92426506890532,4.88734375048378,"Sox10"
"100284_at",4.22078946070894,3.7685308208244,3.86178911057954,4.09918383545864,3.95324089140595,3.63493101828655,3.84887800353352,3.88041144802731,3.89638384683389,3.99657461332797,3.75050570088325,3.92839465879368,4.05796620889855,3.41635342273339,3.91006188162357,3.63484412977371,3.79608572828435,3.7763746747599,3.82797150614136,"Zic4"
"100285_at",3.73065599361922,2.94517910915078,3.25860298986554,3.07820827781804,3.26663921647548,3.12007542825921,3.32141102128117,3.15142571462023,3.20877070398253,3.37604221824202,3.02466226118504,3.03629722391248,3.22686541925153,2.86525255428722,3.236121687907,3.26051832485962,3.14150338122356,3.27063612816464,3.1590592259651,"Col4a3"
"100286_at",5.43794542688654,4.55711788623777,5.05193510698102,4.93464628173209,4.89942240705469,4.76591098829293,4.9843684578963,4.7843273277384,5.03619395109967,5.1620080779235,4.64070714805095,4.78337010932746,4.93270847929254,5.0297701907087,4.8590398758673,5.01218250154406,5.14179625092587,5.12719733899728,4.80737591894651,"Mst1"
"100287_at",4.53853106661435,4.17661171963683,4.25515730213309,4.17377277190084,4.56553508276968,4.33341772245743,4.63854994454402,4.24621263439602,4.49667505440872,4.61589706076534,4.16416497385338,4.42392590299071,4.34804237467924,4.12383304729935,4.40278751006171,4.2333651570587,4.12240002527875,4.41384237949855,4.32074579141689,"Igbp1b"
"100289_at",8.07130259224204,7.63136207439636,8.31858729881505,8.21226680543615,7.88411041925667,7.81439232510676,7.86780297895678,8.08811076751949,8.17971759853103,7.75611409243258,7.94554389766738,8.09295143914768,8.34156918078971,7.60265961222824,8.02033278429072,8.05453511734077,7.96075469872374,8.04811598405238,8.19025661179791,"Efna3"
"100290_f_at",4.18000524878393,4.39845681117394,3.79096492769477,4.2668931631233,4.4098591014289,4.27341896158019,4.65309847231179,4.4106372935852,4.72896982006456,4.78301490910537,4.94305805793565,5.23431324791057,4.42148763340949,4.3917216990148,5.29859205629571,4.69886757252034,4.84336928517007,4.49743264803453,4.27200068810048,"Haus6"
"100291_at",5.82562169762414,5.15075684971172,5.78830493955591,5.48662183241308,5.4655752800712,5.27551807733659,5.51796567764891,5.37348789702383,5.69319618350454,5.39108665123061,5.54630180556499,5.6738130444921,6.00620663116568,5.3927734649208,5.7536974830831,5.58169410023606,5.62779395721334,5.49552963254196,5.63750400788655,"Cbl"
"100292_at",7.13331780673597,6.48769667237156,7.13472578422194,7.07022069252754,7.11419286662237,6.74085994781346,7.24654635804015,6.9436367946776,7.10417922846935,7.00625400963321,6.74867264016783,6.97564020744726,7.33815694225626,6.60731245932877,6.87799488893243,6.89682656033712,6.86888860610751,6.88865668566063,6.97886687531143,"Sh2d2a"
"100293_at",5.88353893209489,6.0467467959697,6.2609429441141,6.13771302034775,6.28430297719966,6.0567235079219,6.55171054497762,6.27608794762406,6.35144782719481,6.51872832677185,6.38948078416702,6.40516310817025,6.3582115904627,6.3069160615923,6.32302199214621,6.33999910464203,6.415810347758,6.38787064673655,6.22544800864749,"Cd59b"
"100294_at",4.34832446558016,4.07329828892611,4.1063227331785,4.27782287458666,4.11165046600143,4.07241210210486,4.27794281594029,4.12229208243361,4.39062877178339,4.46063998690103,3.98958892718981,4.02787967642276,3.99964057007327,3.99131433236178,4.51046031610065,4.45608984636378,4.45728928562775,4.2568268115887,4.19094456661199,"Dffb"
"100296_at",7.27228618649635,6.87377850585059,7.38126178509419,7.31334264629514,7.16864656791558,6.97372943770832,7.19357236238639,7.26216651728808,7.57422131197037,7.25956242070309,7.19009481022337,7.48299577865973,7.55984573896009,7.04851686524551,7.26526217699684,7.35870086877271,7.16949740271204,7.27056287730497,7.3944997220864,"Tex2"
"100297_at",5.58910932319977,6.33879346279165,5.7399775107506,5.92960605794164,6.07525368306649,5.82544676312138,5.88945475088906,5.98873248948656,5.35867529483935,5.57159094314138,6.12153042344351,5.69914010954325,6.08354554087003,5.94062521460427,6.05367831440701,5.38592850013486,5.74567948005338,5.77487647965304,6.06206259401515,"Wdr26"
"100298_at",7.32186662271501,6.43364801114484,7.11849409399233,6.68837905587839,7.00363464865547,6.54726133980375,7.05527312661888,6.82401562694479,6.93842873509946,7.03627698342432,6.86931159539672,6.77878525143875,7.1671385819127,6.78061623250942,6.85651409077838,6.90031371159242,6.90024031255551,6.77283154254787,6.89181227419144,"Pspn"
"100299_f_at",4.18624760179625,3.6719807004484,3.94494087737362,4.07252049622151,4.15120975922046,3.98874176859294,4.3618310940457,3.81204059601546,3.84585645047609,4.17900117080259,3.74524295483651,3.90123654532328,3.95737557647272,3.61386076740385,4.01837551589378,3.92844804034664,4.00739698461281,4.02186745847879,3.94942464434952,"Igk-V28"
